Year,Month,EFPG_name,EFPG_code,Metroregion_name,Metroregion_code,Purchase_dollars_wtd,Purchase_grams_wtd,Purchase_dollars_unwtd,Purchase_grams_unwtd,Number_stores,Unit_value_mean_wtd,Unit_value_se_wtd,Unit_value_mean_unwtd,Price_index_GEKS
2015,10,All other breakfast cereal,74050,Census Region 4: West,4,48974186,7203274887,32407868,4880475990,10096,0.68,0.0017,0.664,1.038547348
2015,11,All other breakfast cereal,74050,Census Region 4: West,4,46653508,6887442292,30736774,4667713595,10146,0.677,0.0024,0.658,1.0385711
2015,12,All other breakfast cereal,74050,Census Region 4: West,4,55573687,8216776137,36683804,5549175319,10284,0.676,0.0016,0.661,1.023483295
2016,1,All other breakfast cereal,74050,Census Region 4: West,4,55435338,8515691177,34212750,5267596564,10366,0.651,0.0018,0.649,1.003182837
2016,2,All other breakfast cereal,74050,Census Region 4: West,4,54009423,8091163771,33583869,5067278983,10270,0.668,0.0017,0.663,1.027685651
2016,3,All other breakfast cereal,74050,Census Region 4: West,4,57951803,8683782406,37103380,5611125833,10292,0.667,0.0018,0.661,1.018723018
2016,4,All other breakfast cereal,74050,Census Region 4: West,4,54653783,8231293539,35206475,5367947589,10267,0.664,0.0017,0.656,1.030755106
2016,5,All other breakfast cereal,74050,Census Region 4: West,4,56311372,8540117689,36490019,5575343906,10338,0.659,0.0017,0.654,1.022823752
2016,6,All other breakfast cereal,74050,Census Region 4: West,4,56046737,8483186601,36170742,5548078559,10296,0.661,0.0018,0.652,1.016247233
2016,7,All other breakfast cereal,74050,Census Region 4: West,4,60712924,9151962860,38169591,5769752606,10269,0.663,0.0021,0.662,1.022854517
2016,8,All other breakfast cereal,74050,Census Region 4: West,4,59845791,9162510265,37761462,5807858442,10257,0.653,0.0018,0.65,1.026218629
2016,9,All other breakfast cereal,74050,Census Region 4: West,4,54229209,8271423745,34794132,5394836021,10217,0.656,0.0018,0.645,1.006741216
2016,10,All other breakfast cereal,74050,Census Region 4: West,4,56083852,8505590439,35580732,5457502910,10285,0.659,0.0021,0.652,1.014856506
2016,11,All other breakfast cereal,74050,Census Region 4: West,4,53873781,8098557564,33577898,5128921223,10216,0.665,0.0020,0.655,1.028836262
2016,12,All other breakfast cereal,74050,Census Region 4: West,4,59975694,9056821400,36829142,5722552258,10186,0.662,0.0021,0.644,1.025136934
2017,1,All other breakfast cereal,74050,Census Region 4: West,4,64062519,9724756939,37543674,5878387944,10399,0.659,0.0040,0.639,1.014101296
2017,2,All other breakfast cereal,74050,Census Region 4: West,4,58699870,8812874265,34664857,5367995835,10407,0.666,0.0049,0.646,1.034872367
2017,3,All other breakfast cereal,74050,Census Region 4: West,4,62156716,9315993685,37975749,5776555521,10413,0.667,0.0060,0.657,1.036566945
2017,4,All other breakfast cereal,74050,Census Region 4: West,4,57197059,8538299759,35975729,5453323984,10388,0.67,0.0030,0.66,1.029106337
2017,5,All other breakfast cereal,74050,Census Region 4: West,4,58514907,8824213259,36935518,5681933277,10395,0.663,0.0038,0.65,1.022268293
2017,6,All other breakfast cereal,74050,Census Region 4: West,4,57808616,8766189663,36959787,5662564133,10401,0.659,0.0027,0.653,1.024472626
2017,7,All other breakfast cereal,74050,Census Region 4: West,4,61231570,9180300647,38266466,5821904994,10446,0.667,0.0037,0.657,1.029879685
2017,8,All other breakfast cereal,74050,Census Region 4: West,4,60130337,9111342764,38055687,5858607316,10407,0.66,0.0033,0.65,1.031086953
2017,9,All other breakfast cereal,74050,Census Region 4: West,4,54399256,8516072108,35046139,5507596293,10390,0.639,0.0026,0.636,1.012212243
2017,10,All other breakfast cereal,74050,Census Region 4: West,4,53813496,8094209199,34817305,5290850515,10400,0.665,0.0021,0.658,1.034005885
2017,11,All other breakfast cereal,74050,Census Region 4: West,4,52035304,7703760914,32626514,4912397500,10349,0.675,0.0037,0.664,1.041697518
2017,12,All other breakfast cereal,74050,Census Region 4: West,4,57581332,8475421961,35256712,5324330205,10340,0.679,0.0066,0.662,1.043276358
2018,1,All other breakfast cereal,74050,Census Region 4: West,4,58317346,8831523784,37168632,5792673077,10235,0.66,0.0041,0.642,1.005827713
2018,2,All other breakfast cereal,74050,Census Region 4: West,4,52760989,7953340896,33938954,5229952462,10284,0.663,0.0035,0.649,1.020344657
2018,3,All other breakfast cereal,74050,Census Region 4: West,4,57201990,8638368595,38103046,5880179144,10335,0.662,0.0020,0.648,1.010011356
2018,4,All other breakfast cereal,74050,Census Region 4: West,4,54983834,8403735981,37153503,5851252718,10676,0.654,0.0021,0.635,0.99466471
2018,5,All other breakfast cereal,74050,Census Region 4: West,4,54631617,8306571700,36689088,5693780959,10627,0.658,0.0020,0.644,0.998654739
2018,6,All other breakfast cereal,74050,Census Region 4: West,4,53540228,8183471767,35753310,5531734368,10655,0.654,0.0021,0.646,1.004773599
2018,7,All other breakfast cereal,74050,Census Region 4: West,4,55269040,8263041439,37266295,5699155040,10665,0.669,0.0023,0.654,1.023413314
2018,8,All other breakfast cereal,74050,Census Region 4: West,4,53934652,8132273547,36341196,5604761869,10632,0.663,0.0025,0.648,1.024178295
2018,9,All other breakfast cereal,74050,Census Region 4: West,4,48712210,7317394427,33733852,5287901681,10618,0.666,0.0034,0.638,1.030634413
2018,10,All other breakfast cereal,74050,Census Region 4: West,4,51114018,7797230311,34311921,5253638759,10588,0.656,0.0046,0.653,1.034548745
2018,11,All other breakfast cereal,74050,Census Region 4: West,4,49123970,7982448686,32310664,4960331615,10598,0.615,0.0127,0.651,1.056930237
2018,12,All other breakfast cereal,74050,Census Region 4: West,4,49961684,8576092296,32178645,4970790247,10603,0.583,0.0179,0.647,1.073525752
2012,1,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,6753560,975630423,5011053,727993336,1040,0.692,0.0026,0.688,0.980018468
2012,2,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5882210,888561741,4581767,705973512,1039,0.662,0.0023,0.649,0.967798217
2012,3,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5997566,881340209,4686124,697815487,1033,0.681,0.0013,0.672,0.979362744
2012,4,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,6073834,913089234,4793807,733956298,1031,0.665,0.0021,0.653,0.945594009
2012,5,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5848631,830489592,4563184,654112258,1033,0.704,0.0014,0.698,1.013521426
2012,6,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,6069875,881782830,4776126,701817185,1034,0.688,0.0013,0.681,0.993790722
2012,7,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,6437775,954495306,5063950,759313468,1033,0.674,0.0012,0.667,0.975223385
2012,8,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5812803,844005270,4558165,670013587,1035,0.689,0.0015,0.68,1.009256412
2012,9,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5459733,789372967,4307170,631515738,1033,0.692,0.0016,0.682,1.005879456
2012,10,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5534081,795514328,4328035,629265292,1030,0.696,0.0012,0.688,1.007194109
2012,11,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5203310,739242380,4070504,585241914,1030,0.704,0.0016,0.696,1.013340794
2012,12,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,6438419,946106923,5014856,751551855,1048,0.681,0.0021,0.667,0.994487111
2013,1,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5545539,812699045,4527728,674885571,950,0.682,0.0036,0.671,0.97193639
2013,2,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4453103,631321661,3618095,520839955,953,0.705,0.0025,0.695,1.027720084
2013,3,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5414707,799638739,4433822,661060392,954,0.677,0.0019,0.671,0.978866335
2013,4,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4833257,697358317,3890070,569599372,952,0.693,0.0023,0.683,0.987208909
2013,5,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5035641,730344369,4066648,599601263,952,0.689,0.0031,0.678,0.998390172
2013,6,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4893795,726526997,3981895,600901613,953,0.674,0.0026,0.663,0.984969455
2013,7,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4774694,722520626,3907541,603936603,947,0.661,0.0047,0.647,0.981860777
2013,8,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4801337,719007943,3875587,588784309,946,0.668,0.0022,0.658,0.987911713
2013,9,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4221099,633398764,3428519,521121272,949,0.666,0.0020,0.658,0.986042344
2013,10,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4224486,633418245,3427176,518274455,945,0.667,0.0010,0.661,0.960617062
2013,11,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4091777,591202687,3207069,472192862,945,0.692,0.0031,0.679,0.995910836
2013,12,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4305197,632618768,3359311,504799740,951,0.681,0.0022,0.665,0.988040637
2014,1,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5054791,757555614,3973482,601826918,974,0.667,0.0049,0.66,0.966154079
2014,2,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4521431,674657566,3730116,560233533,975,0.67,0.0019,0.666,0.969092998
2014,3,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4744843,721316890,3956508,607365573,975,0.658,0.0032,0.651,0.943920809
2014,4,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4490351,683524659,3723429,570473137,972,0.657,0.0028,0.653,0.951889255
2014,5,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4352069,649723206,3608107,541580051,970,0.67,0.0020,0.666,0.975965357
2014,6,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4573115,693425278,3809605,583027849,979,0.659,0.0027,0.653,0.967859608
2014,7,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4777702,737181950,4019934,627805617,976,0.648,0.0040,0.64,0.948164474
2014,8,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4521729,677043852,3759227,565616042,975,0.668,0.0016,0.665,0.97902915
2014,9,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4090739,607094452,3408538,510963941,973,0.674,0.0034,0.667,0.974608177
2014,10,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4139462,613653918,3476749,521381880,974,0.675,0.0034,0.667,0.986976826
2014,11,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4033078,595496318,3363165,504587980,972,0.677,0.0050,0.667,0.990311738
2014,12,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4156261,612973042,3445687,516274119,989,0.678,0.0039,0.667,1.003160478
2015,1,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5315879,801286871,4191442,648951866,1028,0.663,0.0044,0.646,0.967226641
2015,2,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4729670,708460518,3693052,565020518,1018,0.668,0.0036,0.654,0.975367371
2015,3,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4719087,706090564,3771940,579678162,1019,0.668,0.0049,0.651,0.962720985
2015,4,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4735983,714593188,3771751,581667521,1016,0.663,0.0039,0.648,0.964630248
2015,5,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4668491,698118903,3745154,576681768,1019,0.669,0.0056,0.649,0.992005771
2015,6,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4589472,685000425,3692799,561223553,1021,0.67,0.0040,0.658,1.005026726
2015,7,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4983053,754714568,3942183,609036703,1016,0.66,0.0030,0.647,0.979498017
2015,8,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4795490,720108880,3846093,585657940,1017,0.666,0.0021,0.657,0.998062439
2015,9,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4375315,647747591,3438730,516228662,1015,0.675,0.0018,0.666,0.994989735
2015,10,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4522809,670559531,3583577,540444904,1011,0.674,0.0028,0.663,0.996701452
2015,11,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4321009,634781541,3437487,516779984,1012,0.681,0.0044,0.665,1.0003389
2015,12,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5073229,755567618,4057131,621855096,1014,0.671,0.0056,0.652,0.993448355
2016,1,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4801893,721599630,3728787,568808010,1043,0.665,0.0063,0.656,0.984685842
2016,2,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4711316,710516409,3710982,569111317,1025,0.663,0.0036,0.652,0.988075376
2016,3,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4838332,728762349,3847808,591914188,1036,0.664,0.0065,0.65,0.977703309
2016,4,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4714759,709849097,3693296,567284942,1037,0.664,0.0060,0.651,0.980610223
2016,5,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4730580,695247775,3677562,549503901,1041,0.68,0.0106,0.669,1.024809568
2016,6,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4750543,718082107,3788922,585433576,1039,0.662,0.0081,0.647,0.980307968
2016,7,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4834832,717342613,3759750,564995044,1040,0.674,0.0024,0.665,0.99920597
2016,8,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4801513,722018077,3735597,569999014,1040,0.665,0.0030,0.655,0.975506795
2016,9,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4415822,664438833,3450299,531838388,1031,0.665,0.0079,0.649,0.970348836
2016,10,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4477849,673998541,3511588,542164456,1031,0.664,0.0068,0.648,0.973762905
2016,11,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4359676,650754868,3370449,513998220,1029,0.67,0.0061,0.656,0.983465112
2016,12,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4596650,691198528,3602206,555261959,1020,0.665,0.0141,0.649,0.989029719
2017,1,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4931499,758082138,3942274,625374014,873,0.651,0.0080,0.63,0.960735032
2017,2,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4454316,695547472,3569023,572692364,877,0.64,0.0051,0.623,0.953558096
2017,3,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4939272,756957880,4029535,634738417,872,0.653,0.0058,0.635,0.968143712
2017,4,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4561996,703651707,3697850,582929128,878,0.648,0.0045,0.634,0.96078048
2017,5,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4608594,711732486,3791588,604564072,877,0.648,0.0071,0.627,0.964947171
2017,6,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4659773,715954631,3883808,613947006,881,0.651,0.0073,0.633,0.969303621
2017,7,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4781173,735973279,3947248,622262304,883,0.65,0.0057,0.634,0.96971017
2017,8,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4696358,731630646,3859882,614702969,878,0.642,0.0044,0.628,0.972543803
2017,9,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4741729,753494790,3835898,629899167,878,0.629,0.0071,0.609,0.947771474
2017,10,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4545818,702209287,3667175,575620033,876,0.647,0.0036,0.637,0.972500931
2017,11,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4217949,645013739,3408897,532514690,876,0.654,0.0036,0.64,0.97125896
2017,12,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4623512,702220914,3760119,585243181,883,0.658,0.0084,0.642,0.971524077
2018,1,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,5114266,791993915,4143671,661130571,880,0.646,0.0057,0.627,0.948113847
2018,2,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4478604,696149516,3639202,581960222,867,0.643,0.0040,0.625,0.94508275
2018,3,All other breakfast cereal,74050,Atlanta-Sandy Springs-Roswell  GA,12060,4804094,739662996,3881537,614030293,881,0.649,0.0037,0.632,0.963643461
